followed_id,follower_id,follower_username,follower_name,follower_created_at,follower_description,follower_location,follower_pinned_tweet_id,follower_followers_count,follower_following_count,follower_tweet_count,follower_listed_count
537500546,484331083,ivancruzmiranda,Ivan Cruz,2012-02-06T00:20:11.000Z,"Trainer boxer terapeutic , and massage terapeutic",San juan PR,,22.0,164.0,36.0,0.0
569581750,1259298366774628352,sensei_taurasi,Mel Semakula 🐺,2020-05-10T01:45:23.000Z,•Wife •Servant-Leader •Coach •Taurasi’s Cuzzo #PhoenixMercury☄️ #BrooklynNets #nba #wnba #RepBX @undrftdpodcast🎙| #Kobe🐍 #Zo #Melo #Gelo & 🅱️🅱️🅱️,NJ - NM - TX - FL,1350893366565769216,3594.0,3908.0,20963.0,3.0
569581750,1508435535634874370,Misty54321Red,Misty,2022-03-28T13:27:31.000Z,,,,0.0,33.0,0.0,0.0
569581750,799554091,tesslindsay15,Tess Morgan,2012-09-03T03:38:18.000Z,"Financial Advisor | Big fan of Chick-fil-A, fitness, and helping people save money.","Chattanooga, TN",,158.0,1315.0,267.0,0.0
569581750,1475495841519570945,LissaHumphreys,Ja'Lissa Humphreys,2021-12-27T15:57:08.000Z,"Wife
Mom
Teacher 
Believer",,,5.0,20.0,0.0,0.0
569581750,1448497704552833026,strateshg_STG,Brandon Strachan,2021-10-14T03:55:53.000Z,,,,43.0,96.0,31.0,0.0
569581750,1043208252991983617,TonyJamgo,Pastor Tony 🤷🏻‍♂️,2018-09-21T18:40:04.000Z,✝️ SDA Pastor | 👨‍👩‍👧 Husband and Dad | 📜 History Nerd | 🐺Husky Lover | 🇦🇲Armenian Heritage | ⚽️ Futbol Fan,"Omaha, NE",,30.0,192.0,155.0,0.0
569581750,1311974294717698056,amanda_hinton4,Amanda,2020-10-02T10:21:16.000Z,,El Paso,,1546.0,3376.0,0.0,0.0
569581750,1331579586296115203,lawrencebessie5,Bessie,2020-11-25T12:45:58.000Z,,Clarksville,,993.0,3082.0,0.0,0.0
569581750,1336836581957791744,Shawn68048119,Shawn,2020-12-10T00:54:22.000Z,fun guy. easy going Lgbt 🏳️‍🌈🏳️‍🌈🏳️‍🌈,,,5.0,97.0,328.0,0.0
569581750,1358250082974527493,MarriageWorthIt,MarriageWorthIt,2021-02-07T03:05:18.000Z,"Two single chicks trying to find out if marriage is worth it? 

Personal accounts @mostyle21 @krystleclear09

MarriageWorthIt@gmail.com",,1413546357122555904,321.0,429.0,714.0,0.0
569581750,2821146703,Theeindianstali,Amethyst Jones,2014-09-20T05:29:15.000Z,if yer not first yer last. she/her,,1142670443909804032,77.0,143.0,3861.0,1.0
569581750,2886787669,sarahmenzel,SJ,2014-11-01T22:38:17.000Z,(she/her) my tweets are not a reflection of my employer 🇵🇭🏳️‍🌈,,1110937500342734848,141.0,110.0,3841.0,2.0
569581750,1335610041873948674,TyNewChange,"Tyler, The Morning & Evening ⭐️",2020-12-06T15:40:32.000Z,She/Her. MSW. Advocate. Racial Justice. Liberation. Let’s be KIND.,DC & MD,1387776342448558091,729.0,711.0,28477.0,0.0
569581750,960754909493657600,rickyjaybee,Ricky,2018-02-06T05:59:55.000Z,UX/UI Designer @interactivismco,"Seattle, WA",,97.0,384.0,177.0,1.0
569581750,3306718615,ineedaprivateac,its not actually me,2015-08-05T06:30:21.000Z,unravel by tk from ling tosite sigure,my own lane,,242.0,760.0,9459.0,0.0
569581750,4697000534,CourtOfTheWoods,court,2016-01-02T15:48:26.000Z,uh oh,,,94.0,228.0,4091.0,2.0
569581750,240958065,acrazylaugh,Katelyn,2011-01-21T03:39:38.000Z,A book in the process of being written. Multi-grade teacher. Reader. Service focus. Christian.,On Planet Earth,,73.0,166.0,4401.0,7.0
569581750,1317488503,SilvertoneStare,Silvertone Stare,2013-03-31T01:11:48.000Z,Disciple. Husband. Leader.,"Spartanburg, SC",,29.0,304.0,13.0,0.0
569581750,1350919594542845953,pmr_gibson,michael gibson 👟,2021-01-17T21:35:14.000Z,There's always room for one more.,"Keene, Texas",1465153884175974403,259.0,409.0,1954.0,1.0
569581750,1094695262562463744,Spicbo1,Bryant,2019-02-10T20:31:03.000Z,huh,,1310000742078570497,227.0,262.0,6474.0,1.0
569581750,1033232767,Michelle_23247,🅼🅸🅲🅷🅴🅻🅻🅴 🆆🅸🅻🅻🅸🅰🅼🆂 💘,2012-12-24T18:31:38.000Z,Sexy and lonely girl seeking for new friends.Follow me if you want me to send you my photos!  🎀😍🍑,📍 US 🇺🇸,,41.0,1801.0,30.0,0.0
569581750,1314566350212300800,infinitehope_21,infinite hope,2020-10-09T14:01:03.000Z,"The pain's real, but so is hope. You're not alone.",texas,,29.0,33.0,94.0,0.0
569581750,1297321039245049856,SMaskelony,Shelly Maskelony,2020-08-22T23:53:48.000Z,"Educator, pastor's wife, animal lover, reader, and lover of the outdoors.",,,64.0,347.0,49.0,1.0
569581750,1178549805511057410,drumnc93,Stephen Drummond,2019-09-30T05:59:25.000Z,Trying to figure out how to do Twitter...,,,54.0,267.0,227.0,0.0
569581750,434631875,ScarlettPosner,Scarlett Longstreet,2011-12-12T03:34:37.000Z,Retired bartender turned stay-at-home mom. Writing about marriage+motherhood. Bylines @todayshow @herviewfromhome @fox2news Instagram👇,"Detroit, MI",1390692999185764360,3085.0,911.0,8028.0,0.0
569581750,51474776,mattyfein95,Matt Feinberg,2009-06-27T16:00:23.000Z,,,,305.0,1038.0,5779.0,0.0
569581750,17425655,SHsquared,"Stephen A. Hall, II",2008-11-16T18:20:28.000Z,"Pastor. Teacher. Occasional writer. Lover of Jesus, the Miami Dolphins and pies of many flavors - in that order. Ginger extraordinaire. YNWA","Portage, WI via Orlando, FL",1289651646771998721,652.0,1110.0,20676.0,16.0
569581750,1259316935717724161,UnfilteredJm,UNfiltered.JM,2020-05-10T02:59:09.000Z,An UNfiltered Scripted @ The Bible,,,4.0,12.0,3.0,0.0
569581750,327516125,theoriginalpsp,Bear’s Mum 🐾,2011-07-01T18:01:51.000Z,"um, chile…okay.",Paris,1520150458945449984,267.0,300.0,22699.0,2.0
569581750,952392612044066816,raqueljmentor,Raquel Mentor,2018-01-14T04:11:08.000Z,👩🏻‍🏫 She/her 🍎 Educator 🌻Social Media Manager 🥑 Los Angeles Native 🛹Wanderlust(er),"Gallup, NM",1330381708726702080,571.0,306.0,3707.0,2.0
569581750,1514922894,KalebEisele,Kaleb Eisele,2013-06-14T01:30:08.000Z,Editor @ Humans of Adventism⁣,"Portland, OR",1449090746397646851,2744.0,1657.0,34549.0,59.0
569581750,1069305357216960513,quamfu,Quamfu,2018-12-02T19:00:38.000Z,"lol. I’ve BEEN trying to tell you who I am, but you guys stay sleep. just here to troll and spit facts. I’ll make you laugh. (I hope)",Where there is food. ,1213348870547234816,32.0,353.0,74.0,0.0
569581750,228979495,smittysatou,Smitty Satou,2010-12-21T05:55:46.000Z,"“Say, Satou…”",Lost like Zoro,1475524237955719169,1244.0,1924.0,15059.0,4.0
569581750,1037146175621791745,AyaAssataWorld,AyaAssataForever,2018-09-05T01:11:32.000Z,UNAPOLOGETICALLY BLACK MAN. PRO ALL BLACK LIVES. FATHER. SERVANT. ANTI-POLICE. ANTI-POLICE BRUTALITY. STILL @MR_ITISOURDUTY. CELEBRATE THE WINS,Aya Assata’s World,1234709781883084800,183.0,618.0,9055.0,2.0
569581750,3972698713,WellSheldonMax,Sheldon Maxwell,2015-10-21T20:19:57.000Z,Oregon raised. Colorado living |,"Colorado Springs, CO",,257.0,389.0,158.0,4.0
569581750,995744047862968320,ItsAustinMock,Austin Mock,2018-05-13T19:14:15.000Z,Boom boom boom let me hear you say WAYO,"Loma Linda, CA",,193.0,186.0,166.0,0.0
569581750,382121198,viviNikk,Nikol🍍,2011-09-29T14:35:10.000Z,Don't judge a book by it's cover because you never know when it is your story inside.,,,270.0,470.0,13417.0,4.0
569581750,2449454869,MikaRomaniello,Mickael Romaniello,2014-04-17T10:02:43.000Z,𝙃𝙚𝙡𝙥𝙞𝙣𝙜 𝙩𝙝𝙚 𝙤𝙣𝙡𝙞𝙣𝙚 𝙥𝙧𝙚𝙨𝙚𝙣𝙘𝙚 𝙤𝙛 𝙗𝙪𝙨𝙞𝙣𝙚𝙨𝙨𝙚𝙨 - CEO at Invent Better 🚀,France,,14733.0,11756.0,14372.0,83.0
569581750,742368226466779137,JDHarris_3,Joshua,2016-06-13T14:49:12.000Z,Always tilted... Oak3 for life! #ALLCAPS #Birdland #HTTR #mcfc,"Cincinnati, OH",,227.0,415.0,4259.0,2.0
569581750,2531517637,SyGallimore,Josiah,2014-05-29T03:25:18.000Z,"if you're into stealing business ideas, please make a Taco Bell Takis burrito happen. #takirito",,,204.0,196.0,1069.0,1.0
569581750,42306026,julsyk,Julie Sejour,2009-05-24T23:46:04.000Z,"Believer, Mommy, Physicist, Blogger, I Live Free because Christ! You should too! G: julsykakes","Nashville, TN",,490.0,1778.0,2226.0,2.0
569581750,285116143,kaityBclem,tiNy Puff : Black Lives Matter,2011-04-20T15:16:44.000Z,"constant failure and fiend.  why are you following me?  #blackLivesMatter #MMIW #reparationsNow
she/her/sir/mister","Anchorage, AK",,90.0,440.0,10600.0,0.0
569581750,83727368,_aggoff,wediditjoe,2009-10-20T00:25:41.000Z,here for ☕️🐸,Apopka Fl,,962.0,143.0,5516.0,2.0
569581750,1043480595698016256,MosesMaier,Moses Maier,2018-09-22T12:42:15.000Z,A seeker of truth and a lover of positivity.,"Collegedale, TN",,130.0,223.0,109.0,0.0
569581750,273249306,bluntreality__,TC,2011-03-28T03:39:26.000Z,"✨the more I tell you, the less you’ll know✨ Sagittarius ☼ Sagittarius ☾ Cancer ↑ #BlackTechTwitter","Georgia, USA",1469768329946714115,1426.0,2044.0,121930.0,14.0
569581750,480251980,fogunlana,ogunlana femi,2012-02-01T08:53:22.000Z,Work,Oyo State,,9.0,189.0,17.0,0.0
569581750,427593945,devin_a_gray,Devin Gray,2011-12-03T18:35:08.000Z,SAU '18 🎓 ➡️ Loma Linda University School of Medicine,"DeLand, FL",776228849189265408,326.0,327.0,8774.0,1.0
569581750,973672181166235650,_4cornerscafe,4 Corners Cafe,2018-03-13T21:28:32.000Z,"☕️Ooltewah’s Home for Amazing Paninis, Coffee & Gelato🍨","Ooltewah, TN",,48.0,77.0,16.0,0.0
569581750,744014776184020994,lanasaidit,Yany,2016-06-18T03:52:00.000Z,"Attorney ⚖️ INTJ (1) No longer merely existing (2) In all that I do, may it be done to the glory of God.","Minnesota, USA",797102728665296897,33.0,237.0,978.0,0.0
569581750,961443664621981696,Andrew__Cuevas,Andrew Cuevas,2018-02-08T03:36:47.000Z,Medical Student. Musician. Outdoorsman. Traveler. And so much more!,United States,,60.0,132.0,1.0,0.0
569581750,931999555612110848,cakesforpans,Pancakes,2017-11-18T21:36:24.000Z,"Pancake lover
Come down to the square in palmy and get free pancakes.","Palmerston North City, New Zea",,4.0,81.0,44.0,0.0
569581750,928080258087227392,TriVecSlim,Nick Helton,2017-11-08T02:02:31.000Z,CEO of @TriVecGaming,"Chattanooga, TN",,93.0,565.0,553.0,0.0
569581750,890336792,Studio4109,Studio 4109: Live!,2012-10-19T05:12:27.000Z,Studio 4109: LIVE! is a variety sketch comedy show put on by students at Southern Adventist University.,Collegedale TN,,111.0,209.0,665.0,2.0
569581750,293792096,VASpeaks,Elessia V.A. Bignall,2011-05-06T00:11:04.000Z,Healthcare Admin Fellow. GGMU. Most of all Christ-cenetered and focused. IG:evab_13,,,485.0,638.0,32466.0,6.0
569581750,797518394308313088,AsutoshMd,Asutosh Paul MD,2016-11-12T19:16:17.000Z,,,,2.0,161.0,0.0,0.0
569581750,1187419669,talby_love,Kenesha,2013-02-16T20:44:07.000Z,here to consume + here to create,"Atlanta, GA",,29.0,110.0,58.0,0.0
569581750,886028393971666944,_PhilWarfield,Phillip Warfield,2017-07-15T01:03:25.000Z,"@howardu History Ph.D student | INFJ, Enneagram 4w3 | I’m obsessed with contextualizing everything—it’s why I write, I film, I journal.","Washington, D.C.",1258176430132903937,845.0,684.0,3113.0,2.0
569581750,151691920,darnishastea,"Darnisha Mosadiotsile Thomas, MDiv(a)",2010-06-04T01:08:56.000Z,Sister. Pastor. Kidmin. Believer. Worshipper. Follower. Prayer Warrior Princess. Thinker. Foodie. Patriarchy Abolitionist. Lover of God and People. Ps. 40: 1-3,Bigger and Better Things,,156.0,321.0,12482.0,9.0
569581750,3283693014,annielauren_,Annie Fletcher,2015-07-18T22:59:19.000Z,MSW- digital creator- songwriter,"Nashville, TN",,455.0,734.0,1415.0,3.0
569581750,871601053925617664,vangabonders,Vangabonders,2017-06-05T05:34:19.000Z,"Two guys repairing and restoring a 1973 VW Camper Van while traveling the United States.
.
.
.

Find us on YouTube, Facebook and Instagram! 😀","Chattanooga, TN",,74.0,305.0,106.0,2.0
569581750,211473941,naki8681,sh abdul karim iqbal,2010-11-03T10:56:13.000Z,,"Multan, Pakistan",,4.0,95.0,10.0,0.0
569581750,318751531,NathanUmali94,Nate,2011-06-17T00:24:31.000Z,Financial Analyst for Unum. Verified bagel expert.,"Chattanooga, TN",958864945327652864,213.0,183.0,2733.0,1.0
569581750,2760402206,ArepaMami,Lex ✨,2014-08-23T21:36:15.000Z,"I’m forever and always going to be a cat mom. | My big three: 🌞 Scorpio, 🌚 Cancer, 💫 Taurus | Content & Advertising Marketing 🤓 | 🇻🇪 🇺🇸","Tampa, FL",,229.0,435.0,14139.0,1.0
569581750,864860235604922369,VillagesHagers,VillagesHagerstown,2017-05-17T15:08:43.000Z,,"Hagerstown, MD",,12.0,70.0,1.0,0.0
569581750,854822038799880193,onesourceblog,The One Source Blog,2017-04-19T22:20:30.000Z,#Blog pointing you to the one true source of our success: God! Access to the tools and resources. Strong community.  By @brownetime08,"Chattanooga, TN",864957095321448448,1559.0,1572.0,1715.0,16.0
569581750,852534976558092288,Juanpab03368525,Juanpablo Solis,2017-04-13T14:52:32.000Z,#gamerebel modal/voice actor,,,12.0,292.0,89.0,1.0
569581750,823158014282764289,chriskeita8,chris keita,2017-01-22T13:18:58.000Z,,,,17.0,204.0,14.0,0.0
569581750,624112871,rachelle_martin,biggest jester flop in the clown sqaure,2012-07-01T21:45:43.000Z,mitch rowland stan account,New York,,237.0,311.0,19687.0,1.0
569581750,22503896,natalia_p,Petty Peña,2009-03-02T16:55:33.000Z,I worship chaos.,,1188179467514060800,161.0,155.0,12199.0,3.0
569581750,438985740,fladap94,jose,2011-12-17T07:16:26.000Z,https://t.co/4GXRLefj4z #gifoutloud @gifoutloud,,,156.0,529.0,2819.0,2.0
569581750,834238569623478273,zachbatson15,7064037787,2017-02-22T03:09:09.000Z,,,,5.0,38.0,21.0,0.0
569581750,4828621805,dolokey_1123,sixers in 6 (still),2016-01-20T04:41:34.000Z,(anti)social media account,,,66.0,105.0,11029.0,2.0
569581750,813145443873996801,LordJames0n,Jameson,2016-12-25T22:12:36.000Z,,,,3.0,91.0,0.0,0.0
569581750,804526482982928384,mandygreylane,Mandy Grey Lane,2016-12-02T03:23:55.000Z,"The lifestyle #blog for young adults #adulting |Fashion, beauty, career, dating, travel & more| By @littlegrey11 & @themandanicole",United States,1299544927525838849,411.0,304.0,1480.0,2.0
569581750,799070959751852032,hollybmartinusa,Holly Martin,2016-11-17T02:05:37.000Z,Freelance engineering/industrial copywriter supporting #American #business and American #jobs. #BringOurJobsBack #Trump #Manufacturing #Reshoring #Jobs4Vets,"Winchester, VA",817484101083156480,747.0,2058.0,7343.0,32.0
569581750,799298910254747653,dababybackribs,Jonathan Vega,2016-11-17T17:11:25.000Z,you like jazz?,"Collegedale, TN",832733872563507207,58.0,141.0,287.0,2.0
569581750,350483375,iZiggie_,Danielle 👸🏾,2011-08-07T21:11:27.000Z,BSU19,"Laurel, MD",,414.0,262.0,11294.0,5.0
569581750,798663129966268416,JusticeBaffour2,Justice Baffour,2016-11-15T23:05:03.000Z,,,,20.0,68.0,4.0,0.0
569581750,481264771,brownetime08,Shana Browne,2012-02-02T14:30:37.000Z,💙 #DigitalMarketing | Founder & CEO @magnoliaheartc📱| #Blogger @onesourceblog 🖊️ | World Traveler ✈ | #TeamJesus | #Ravensflock | Always 🤔 + 😂,"Chattanooga, TN",,459.0,709.0,7492.0,0.0
569581750,737320248,arreaga_victor,Victor Arreaga,2012-08-04T19:55:58.000Z,"Peace will win and Fear will lose. 
@savetreesnthoes","Long Beach, CA",880625884062994432,229.0,217.0,14340.0,3.0
569581750,773626664219705345,DerekZevalkink,Derek Zevalkink,2016-09-07T20:59:04.000Z,"Good vibes, hot sex, and fast bikes; the good life","Waukesha, WI",,8.0,43.0,7.0,0.0
569581750,1553537310,stever1124,Steve Rogers,2013-06-28T17:02:29.000Z,,Tennessee,,74.0,186.0,83.0,0.0
569581750,2505448032,ChrisPubillones,Christopher Pubillones 🌻,2014-05-18T20:32:36.000Z,,,,33.0,463.0,61.0,0.0
569581750,755065010980872192,ColleenHouda,Colleen Houda,2016-07-18T15:41:41.000Z,,,,9.0,82.0,1.0,0.0
569581750,239864517,Sista_L_Ohwell,Melinda Sanders,2011-01-18T16:16:50.000Z,"Making changes and moving forward.
 #iloveGod  #jamaica",Tennessee,758021262337794048,121.0,245.0,7872.0,0.0
569581750,129889408,aarjaye_,aar,2010-04-05T18:27:58.000Z,sanaol po,,,441.0,555.0,12295.0,1.0
569581750,741338602773348352,ahswaterloo60,Scott Gardner,2016-06-10T18:37:51.000Z,Medical Director of Waterloo Hospital in Sierra Leone whose mission is to demonstrate the healthcare ministry of Jesus Christ. https://t.co/smG5VqWIMC,,,9.0,48.0,56.0,0.0
569581750,857173597,_JanelleA_,Janelle,2012-10-01T23:16:21.000Z,I put the ten in Tennessee,"Tennessee, USA",,51.0,114.0,871.0,0.0
569581750,14885936,eeloewen,Esther Loewen,2008-05-23T20:11:36.000Z,"Professional includer, parent & partner, coffee drinker, author of #hiddenbook, #pastor, #LMFT Alliant University, MA grad @fullerseminary, #transwoman #lgbtq","Redlands, CA",1446907543670853634,2487.0,4855.0,2329.0,70.0
569581750,1572955110,daniellenovel,dan yell,2013-07-06T14:58:40.000Z,"3L. 🇯🇲 (she/her) human rights law, film & tv, pop culture. I am deliberate and afraid of nothing. #blacklivesmatter",Paris,,496.0,523.0,14447.0,2.0
569581750,2601082716,emmaann24,Emma Ann,2014-07-03T05:45:16.000Z,Just a woman with a voice.,,,12.0,59.0,12.0,0.0
569581750,55906009,kennydfreeman,Kenny Freeman,2009-07-11T19:22:27.000Z,,,,75.0,274.0,57.0,0.0
569581750,1437006438,__dxkota,dakota,2013-05-18T00:29:52.000Z,he/him,,,298.0,445.0,3060.0,3.0
569581750,719988034926542849,JadeLoveDesign1,Jade Love Designs,2016-04-12T20:38:19.000Z,JadeLoveDesigns offers quality handmade dolls and gifts.,"Florida, USA",,8.0,72.0,7.0,0.0
569581750,714742549630595076,JacobBranson4,Jacob Branson,2016-03-29T09:14:37.000Z,,,,12.0,150.0,2.0,0.0
569581750,207095842,BengiiThaGawd,Benjii🤘🏾💕🍭,2010-10-24T14:16:03.000Z,cнapтer 27 ѕc: rocĸιeej | ғorever ѕaυcιn | вeaт aѕѕ вoυт тнιѕ 1 @shordieemac🖕🏾😈 | jι'aιre мoммy 👶🏾🇭🇹💙,"Tallahassee, FL",892958802072543233,2553.0,4044.0,28175.0,6.0
569581750,2634101365,veauxxo,veau,2014-07-13T01:45:20.000Z,student: msc global & sustainable business. 25. Isaiah 43.,"Nord-Pas-de-Calais, France",1325553130877165577,875.0,785.0,19733.0,13.0
569581750,270875088,Marquadough,Ademola,2011-03-23T12:16:59.000Z,An eazy goin dude cuz i aint giv a shit,nigeria,,158.0,2306.0,554.0,0.0
569581750,38372122,_youknowro,Ro. ✨,2009-05-07T04:55:24.000Z,Be fearless in the pursuit of what sets your soul on fire!,,,312.0,449.0,11955.0,0.0
569581750,3093899771,Deletingthis25,Deleted,2015-03-18T03:21:05.000Z,,"Miami, FL",,1240.0,1371.0,8866.0,13.0
569581750,551317905,saulovesjesus,sau campus ministries,2012-04-11T19:00:15.000Z,follow us for dope content follow God for an adventure filled spirit led life,"Collegedale, Tennessee",,522.0,196.0,1227.0,10.0
569581750,2685215795,nezzie1896,Inez Carter,2014-07-08T01:01:07.000Z,,,,3.0,14.0,0.0,0.0
569581750,305217866,Leiseykay,Aleise Kay,2011-05-25T21:01:24.000Z,Be prayerful • Be positive • Be happy • Be blessed,happyplace,808048187445538817,376.0,278.0,9872.0,2.0
569581750,481807262,kimberlydeanne,kimmy🦋,2012-02-03T06:08:01.000Z,♌️🇯🇲,,,335.0,332.0,6137.0,8.0
569581750,15705143,derek1haas,Derek Haas,2008-08-02T21:55:04.000Z,"Traveler, accordion player, occasional beard grower, coffee enthusiast",,,188.0,188.0,638.0,0.0
569581750,4866726298,Gianluc83001000,Gianluca,2016-01-31T14:58:07.000Z,amicizie,"Cagliari, Sardinia",,14.0,297.0,13.0,0.0
569581750,15552623,RichClark,RichClark,2008-07-23T01:59:20.000Z,,"Chattanooga, TN",,21.0,45.0,4.0,0.0
569581750,534402004,rebeca_amich,Rebeca,2012-03-23T15:16:12.000Z,RN 💊🩺 | Lover of God ❤️ | Traveler ✈️,"Atlanta, GA",,260.0,306.0,8970.0,5.0
569581750,4809126615,taylormariee_39,", Mrs.Mariee",2016-01-15T00:45:17.000Z,"Model | singer 
r.i.p mommy's baby ❤
#GxldenGods",,,1018.0,2055.0,216.0,1.0
569581750,2888625340,cfdef03a89894de,Rich Clark,2014-11-23T00:32:23.000Z,,,,13.0,11.0,1.0,0.0
569581750,378273785,alxass_,.LUXXIS.,2011-09-22T22:57:27.000Z,I’m groovy wbu? | CHI |🌸🧘‍♀️☮️,"Chicago, IL",,2638.0,3902.0,6108.0,1.0
569581750,501351726,jezrelleee,J🌟,2012-02-24T01:58:17.000Z,we are made of each other baby ♡,she/her,,452.0,397.0,7980.0,4.0
569581750,4583400635,LetsRhyde,RHYDE,2015-12-23T23:38:46.000Z,"Your Personal Concierge 
Follow Us On Instagram @LetsRhyde
Follow Us on Facebook @LetsRhyde
Link Us  @letsrhyde.com
Write Us At info@letsrhyde.com","Atlanta, GA",692000774260264960,870.0,1083.0,189.0,0.0
569581750,3806178553,TheodoreRohan,Ron Theo Cean,2015-10-06T18:58:58.000Z,"Am not rich, but I live like a millionaire.
Am not a hater, but am a lover.
I don't scam, but I roll like a billionaire.
Author/Photographer/Poet.",Jamaica,,387.0,1733.0,188.0,5.0
569581750,2326565446,bruceh700,Bruce Hastilow,2014-02-05T19:22:02.000Z,,,,14.0,146.0,0.0,0.0
569581750,4319402387,RightAndPeace,Maria Reyes,2015-11-29T15:43:56.000Z,,,,28.0,155.0,2.0,0.0
569581750,2437965473,JazzJenea,Jazmyne Jenea Page,2014-03-26T14:22:35.000Z,,,,116.0,261.0,422.0,0.0
569581750,1051504429,savannahhggrace,Savannah Grace Brown,2013-01-01T00:39:04.000Z,,,,52.0,38.0,223.0,0.0
569581750,4004090297,Maskelonyr,Richard C Maskelony,2015-10-20T19:06:58.000Z,"Bible Student. Christian.Husband.Friend.Pastor.Lover of Adventure, Food, Frisbee,and Podcasts.","Asheville, NC",,118.0,399.0,1272.0,0.0
569581750,3745110853,QueenVSCrew,Queen Veronica,2015-10-01T06:29:14.000Z,Twitter Fan Page For #HAHN Queen Angela Robinson And Queen Veronica.,,,3972.0,4632.0,6672.0,14.0
569581750,46992275,alisalue,mamalisa,2009-06-14T00:06:47.000Z,Marketing Coordinator | Mom | Graphic Designer | Wife | Photographer,"Chattanooga, TN",,256.0,435.0,9994.0,0.0
569581750,122779270,inTreble22,Lindsey Conkle,2010-03-13T21:55:44.000Z,Athletic nerd with a love for coffee,,,308.0,483.0,4251.0,16.0
569581750,3580676241,Ipostdailyblog,Shaffer,2015-09-07T21:10:07.000Z,,"Ooltewah, TN",,3.0,68.0,17.0,0.0
569581750,52743899,Spaniard94,Josh,2009-07-01T14:45:21.000Z,Hispanic European navigating the American South.,Chattanooga,,486.0,2921.0,1664.0,8.0
569581750,3316463581,tsuma_junior,Tsuma Junior,2015-08-16T02:32:42.000Z,,,,259.0,1790.0,11.0,0.0
569581750,2310818341,bfrodriguez_,bryant f rodriguez,2014-01-25T22:39:08.000Z,"Now: Social @tombras // Past: @LittleDebbie // tweets about sports, marriage, marketing, and religion | IG: bryantfrodriguez",,1374356286960189443,912.0,657.0,25568.0,9.0
569581750,3367908029,RodneyFRB,Rodney,2015-07-09T17:01:22.000Z,,,,23.0,145.0,0.0,1.0
569581750,3248072059,andrea_kngi,Andrea King,2015-06-17T16:41:29.000Z,"I just wanna take your time⭐️

CA➡️CO➡️TX","Dallas, TX",,3.0,54.0,9.0,0.0
569581750,3328373861,jadi134567890j,Jadi santiago,2015-06-16T01:07:40.000Z,Jadi is my name softball is my game,,,30.0,211.0,0.0,0.0
569581750,3326203642,ArielRomano14,Ariel Romano/5quad,2015-06-15T03:43:27.000Z,"love is a game, we play all the levels till the end raul rudu crew hell yass rudu crew in da bae i love my rudus",rochester ny,,17.0,156.0,26.0,0.0
569581750,115206657,jordan_layao,Jordan Layao,2010-02-17T23:31:52.000Z,,"Chattanooga, TN",,60.0,173.0,97.0,6.0
