followed_id,follower_id,follower_username,follower_name,follower_created_at,follower_description,follower_location,follower_pinned_tweet_id,follower_followers_count,follower_following_count,follower_tweet_count,follower_listed_count
53779179,1243595733426675712,thaynaramarini,thaynara,2020-03-27T17:48:33.000Z,insta: @thaynaramarini,"Maringá, Brasil",,128.0,144.0,362.0,0.0
53779179,1183827379136974849,JPInacio__,_BraD,2019-10-14T19:30:26.000Z,"Erga essa cabeça, mete o pé e vai na fé...","Loanda, Brasil",1238130939663958017,211.0,352.0,505.0,0.0
53779179,808845555828924417,wieckmatarezi,vick vaporub,2016-12-14T01:26:22.000Z,dança - FAP,"Curitiba, Brasil",1278476257580257280,894.0,991.0,10888.0,0.0
53779179,1219082114,colnagu,line,2013-02-25T15:40:38.000Z,🧘🏼‍♀️,,,359.0,321.0,7445.0,0.0
53779179,1024293906945585152,Gustavovencesl4,Gustavo venceslau,2018-07-31T14:01:12.000Z,5/5 odontologia 🙂,"Paranavaí, Brasil",,75.0,349.0,58.0,0.0
53779179,864059149944016896,samaramicc,sa,2017-05-15T10:05:29.000Z,uso esse perfil p falar merda e a vida real p fazer,"Maringá, Brasil",,450.0,304.0,12694.0,0.0
53779179,717655321142030336,fxbio_00,fabio,2016-04-06T10:08:56.000Z,,,1491203047779090432,36384.0,23050.0,4882.0,10.0
53779179,1255722451482349568,masashimeme,masashimeme,2020-04-30T04:56:11.000Z,"ｍａｓａｓｈｉミーム

@weslyreal",Brasil,,82.0,170.0,74.0,0.0
53779179,322268233,carolinalopesc_,Carolina Lopes,2011-06-22T22:18:16.000Z,@carolinalopesc_,"Loanda, Brasil",1503424283665698820,1420.0,163.0,3807.0,1.0
53779179,1255867902374354948,zanatta_ag,amanda zanatta,2020-04-30T14:33:47.000Z,uma pisciana com ascendente em escorpião,,,75.0,60.0,505.0,0.0
53779179,774844593498099712,litlebirddd,Carcará:~ $,2016-09-11T05:38:41.000Z, Caracara plancus,,,22.0,514.0,439.0,1.0
53779179,1243959646659973120,karolinel10,karoline_l,2020-03-28T17:54:36.000Z,,,,144.0,128.0,342.0,0.0
53779179,3306011373,joaojrmo1,João R.,2015-06-01T22:00:04.000Z,"Universitário, apreciador de piadas, excelente comedor de cachorro quente e apaixonado por ficção científica",,1429932678917328898,1259.0,863.0,18117.0,1.0
53779179,3029133196,ShodiSato,Show,2015-02-11T00:14:05.000Z,,"Loanda, Brasil",,23.0,317.0,10.0,0.0
53779179,1053074423341895680,Anninhacsouzza,Rosa Embriagada 🌹Anna,2018-10-19T00:04:42.000Z,"27primaveras 🌻 apaixonada por palavras, amores clichês , livros e poesia","Loanda, Brasil",1133154106120523776,170.0,352.0,971.0,0.0
53779179,883900268034895875,Leh_peixotoo,Letícia,2017-07-09T04:07:00.000Z,Jl 2:21,,947913042867703808,160.0,169.0,195.0,0.0
53779179,1025882582737735681,corradivh,CORRADI,2018-08-04T23:14:02.000Z,🏍🚘❤ • 22 • Bacharel Contábeis,044,1027566906541322240,316.0,306.0,1397.0,0.0
53779179,215456850,altitdb,DevLazarento,2010-11-14T00:25:17.000Z,,"Maringá, Brasil",,491.0,1190.0,12660.0,7.0
53779179,1099450640596721666,niscaliante_,nicole,2019-02-23T23:27:14.000Z,💕,"Loanda, Brasil",1180686269292126208,545.0,212.0,2191.0,0.0
53779179,1167880065297920000,laissouzaaaaa,L,2019-08-31T19:21:31.000Z,Never give up your dreams ❤,,1449543172753956870,244.0,151.0,228.0,0.0
53779179,890755096862183424,Chico_Oliver99,Chico_Oliver,2017-07-28T02:05:39.000Z,"Dentista, entusiasta do entretenimento e míope.",,1307603781979340800,168.0,152.0,1302.0,0.0
53779179,1232166910801915904,kelly_jluz,KeLuz,2020-02-25T04:54:33.000Z,,Riomafra ,1264562074056785921,23.0,63.0,323.0,0.0
53779179,999812449,samarasalem,Rachrach,2012-12-09T17:58:41.000Z,,,1128485083772530688,413.0,292.0,1010.0,0.0
53779179,1029886587902021634,Zzzzrfm,𝐍𝐀𝐍𝐃𝐀,2018-08-16T00:24:31.000Z,Blá Blá,"Paraná, Brasil",,517.0,290.0,5709.0,0.0
53779179,967800327037702145,manu_antonello,Manu,2018-02-25T16:35:53.000Z,XIX | PR,044,,399.0,298.0,7458.0,0.0
53779179,23012948,lilian_pj,Lilian,2009-03-06T01:47:22.000Z,,,,52.0,177.0,80.0,0.0
53779179,69712306,romaosat,Sa,2009-08-28T22:26:53.000Z,,"Paraná, Brazil",,61.0,273.0,67.0,3.0
53779179,1716960422,duartedesousa23,dougllas sousa,2013-08-31T22:22:10.000Z,,,,41.0,684.0,918.0,0.0
53779179,339259604,thaissignorini,Thais,2011-07-20T20:41:37.000Z,,,,537.0,164.0,17182.0,0.0
53779179,1041116705425113094,eualexssander,Alexssander Gomes,2018-09-16T00:09:00.000Z,El sueñador.  A Dios toda gloria...,Brasil,,49.0,145.0,200.0,0.0
53779179,250240194,_jeisegarcia,Jeise sem y,2011-02-10T18:06:08.000Z,reclame aqui :),"Loanda, Brasil",1511846585172385795,332.0,222.0,18329.0,0.0
53779179,263709560,Gipaisana,Pobre,2011-03-10T15:51:45.000Z,siga em frente,,710611282999775232,1101.0,806.0,10669.0,1.0
53779179,1163980961723375617,gabic_medeiros,Gabi Medeiros,2019-08-21T01:07:51.000Z,,"Maringá, Brasil",,46.0,94.0,287.0,0.0
53779179,3352762954,maduornelas,Madu,2015-07-01T02:08:29.000Z,Odonto Cesu,"Maringá, Brasil",768601309809434624,501.0,317.0,2489.0,0.0
53779179,3361909372,beanabarrets,Biatriz,2015-07-06T04:49:56.000Z,⚕️,,,266.0,327.0,1068.0,0.0
53779179,938361924701556736,GoharaThiago,Thiago Gohara,2017-12-06T10:58:11.000Z,,,,84.0,100.0,390.0,0.0
53779179,865613653,celinequadra,celine,2012-10-07T01:57:48.000Z,dentistahhh // reclamações e desabafos,"Maringá, Brasil",1298053002780200960,1606.0,1028.0,27927.0,6.0
53779179,848311974794584065,Peedro_lazaro,Pedro Lazaro,2017-04-01T23:11:50.000Z,,,,459.0,375.0,4092.0,0.0
53779179,817926942108319744,annacossa_,Anna Júlia,2017-01-08T02:52:34.000Z,♌️                                                                               Insta: @annajuliacossa_,"Maringá, Brasil",,109.0,57.0,743.0,0.0
53779179,1053259836,correiaaisa,isa,2013-01-01T19:03:21.000Z,perdida e sem rumo e dentista,,,653.0,469.0,13243.0,0.0
53779179,4289875529,lucas_pravato_,ᒪᑌᑕΔS,2015-11-26T22:39:06.000Z,,,,210.0,195.0,1999.0,0.0
53779179,2809477894,crozetta12,Marco Crozetta,2014-10-06T02:30:59.000Z,insta: marcocrozetta,"Maringá, Brasil",,785.0,538.0,24469.0,0.0
53779179,2596961980,fajrawyah,فجراويه,2014-06-10T05:13:55.000Z,UAE,"Fujairah, United Arab Emirates",1303967198961115137,5349.0,5377.0,11215.0,1.0
53779179,821334495546642432,zubellas,Zubellas,2017-01-17T12:32:58.000Z,,,,22.0,400.0,212.0,0.0
53779179,336901093,viniciusmarqu17,vinicius marques,2011-07-17T03:25:07.000Z,,,,20.0,264.0,3.0,0.0
53779179,289318343,Diogo_Romao,Diogo Romão,2011-04-28T12:43:31.000Z,,,,20.0,71.0,8.0,0.0
53779179,214667788,copy_ofcopy,Camila Muraroto,2010-11-11T23:21:15.000Z,,,,4.0,4.0,0.0,0.0
53779179,31342179,NewGroundEnt,NewGround Ent,2009-04-15T04:44:06.000Z,"If Music Is Your World, Then Step Into NewGround","Staten Island, NY",,264.0,962.0,215.0,0.0
105916557,3535656862,ellie_bufkin,Ellie Bufkin,2015-09-03T16:13:52.000Z,"Head Writer, @FoxNews, @FoxandFriends, Middle Aged Millennial",NYC,1515762448023920644,4122.0,1109.0,273.0,51.0
105916557,27244293,jckozzie,JC 🌊🇺🇲 🐸⚾️🏒🍺👀🌮🏁🎳🏜️🆒🏴‍☠️💚🙈🙉🙊🌎🏂🎱,2009-03-28T15:13:55.000Z,#NAVYVeteran  #SoCal #DC #MD #VA! #Caps #Nats and 🌮 🌮 🌮 🌮,"Washington, DC",,634.0,4968.0,16651.0,5.0
105916557,1315288116673077251,TylerAThomas8,Tyler A Thomas,2020-10-11T13:48:29.000Z,"🇺🇸Active Duty 
🙏God is my Guide 
⚓️Fighter family 
💖widowed",,,151.0,2842.0,0.0,0.0
105916557,1295328843717320704,NancyAn19653430,Nancy Anderson,2020-08-17T11:58:15.000Z,GOD FIRST.,,,45.0,450.0,0.0,0.0
105916557,1081211512646193152,AndraArija,ANDRA ARIJA,2019-01-04T15:31:27.000Z,,,,2.0,16.0,3.0,0.0
105916557,626016889,kathyblencowe,Kathy Blencowe,2012-07-04T00:24:56.000Z,,"Richmond, VA",,44.0,120.0,83.0,0.0
105916557,199913360,crdch0714,carlos delgado;,2010-10-08T00:56:29.000Z,"Dios, Patria, Libertad, Justicia y Sancion.
Responsabilidad, Compromiso y Solidaridad.","Houston, TX",,768.0,2049.0,16630.0,1.0
105916557,1048195070757953536,ECarman1,E Carman,2018-10-05T12:55:54.000Z,,,,3.0,20.0,2.0,0.0
105916557,50570953,aidamayhew,Aida Mayhew,2009-06-25T06:27:29.000Z,,,,6.0,31.0,1.0,0.0
105916557,899694622447869957,JamChronic,Jam Chronic,2017-08-21T18:08:08.000Z,Rapper/Producer I Official Account,"Los Angeles, CA",,34.0,229.0,32.0,0.0
105916557,300458550,WenPhill,Wendy 🇺🇦💙💛,2011-05-17T20:03:43.000Z,Writer ✍🏽 | ASD single Mom | Cat + Dog mom 🐾| Music lover 🎶| liberal | atheist | feminist | LGBTQ 🏳️‍🌈| Biden/Harris 🌊| BLM ✊🏿✊🏾✊🏽| #RESIST,"Georgia, USA",,218.0,987.0,1123.0,0.0
105916557,69915522,eaf83,Elaine Brock,2009-08-29T17:24:14.000Z,,Georgia,,5.0,24.0,3.0,0.0
105916557,2866614315,shackett_shawn,Shawn Hackett,2014-11-08T00:48:28.000Z,"Husband, father, coach, VP of Business Development at Sizemore Inc., GA Bulldog, baseball fan, fan of good music, love to fish,",,,194.0,636.0,283.0,1.0
105916557,4025796293,SALLFEST,SALLFEST,2015-10-23T17:51:21.000Z,The Official Shine A Little Love Fest Twitter,Port Canaveral,,125.0,151.0,219.0,0.0
105916557,3828531615,AutoWorldRental,AutoWorldRental,2015-09-30T23:58:38.000Z,https://t.co/L7BdfcgmUA is an intuitive car rental platform created to provide the best deals and discounts for its Customers! #carrental #rentacar #deals,"Florida, USA",,697.0,2790.0,278.0,8.0
105916557,37716785,MedicChico,Michael Morales,2009-05-04T18:10:23.000Z,I'm just a married Paramedic father of 3!,"Little Mountain, SC",,252.0,440.0,2634.0,4.0
105916557,3845190225,KSinkule,Kaye Sinkule,2015-10-02T18:27:56.000Z,,,,6.0,32.0,1.0,0.0
105916557,499258884,ambergreenwargo,Amber,2012-02-21T23:10:39.000Z,,,,110.0,1802.0,108.0,1.0
105916557,20595739,priceline,priceline,2009-02-11T15:17:30.000Z,Bringing you discounts on travel every day because every trip is a big deal. #Everytripisabigdeal #SaveMoreTravelMore,"Norwalk, CT",,89448.0,10587.0,37908.0,1524.0
105916557,2480903166,Mustang_6412,Carol McCrary,2014-05-07T00:59:04.000Z,,,,1.0,42.0,49.0,1.0
105916557,3394221929,fitness_3health,Fitness_health,2015-07-29T17:54:54.000Z,Official account.,,,9.0,146.0,9.0,0.0
105916557,3407897493,MarlinKristen,Kris Marlin,2015-08-07T23:54:32.000Z,,,,52.0,366.0,65.0,0.0
105916557,343071891,MandyTenery,Mandy Tenery,2011-07-27T01:06:25.000Z,"Wife, mother! Pres Of the Hoppers: fan club of John Driskell Hopkins! Tour manager for Balsam Range- the BEST bluegrass band on the planet!",,,199.0,220.0,562.0,2.0
105916557,37054294,nwsrcphotog,Bill Rich,2009-05-01T21:57:31.000Z,"Currently a staff editor, producer and videographer at CNN.. I also  shoot indy films on my own time..","Rancho Cucamonga, CA",,106.0,407.0,532.0,0.0
105916557,3015769119,KnifeGuy_Brooks,Brooks Mktg Group,2015-02-04T00:30:01.000Z,"Chris Brooks, Consultant of Sales and Marketing for the sports and outdoor categories. Fan of baseball, MMA, hunting, shooting, fishing, music and coffee.",,,437.0,636.0,377.0,6.0
105916557,3321214024,WEP_HK,WEPHK,2015-06-12T15:44:44.000Z,"Now tweeting over @WEPCamden join us on that account for more info
#WeAreWE",Hampstead and Kilburn Branch ,,404.0,1461.0,1596.0,14.0
105916557,46201890,ladyrock13,ladyrock13,2009-06-10T19:31:12.000Z,"Crazy about ZBB, water, beet farms, zombies, skiing, snow, laughing with an occasional snort and my kids. Juggling Jell-O at @liz_sobe_.",,,182.0,277.0,6686.0,3.0
105916557,29121567,ATL_Buzz,Dennis Tudor,2009-04-06T02:07:17.000Z,Dennis Tudor - Atlanta based photographer,"Atlanta, Georgia",,1033.0,1133.0,893.0,29.0
105916557,331347081,VandyMack,Vandy Mack,2011-07-08T01:28:15.000Z,,,,24.0,523.0,28.0,0.0
105916557,720736221,PassTheZac,Pass The Zac,2013-10-18T13:46:36.000Z,Keep calm and Pass the Zac™.  Enjoy the ride.... Instagram @passthezac,,,156.0,116.0,246.0,0.0
105916557,326953579,jessebunker1,J.Bunker Limousine,2011-06-30T19:16:51.000Z,Owner of J.Bunker Limousine,"Phoenix, AZ",,180.0,1413.0,34.0,0.0
105916557,192425703,NationalMissing,"National Center For Missing And Endangered, Inc.",2010-09-19T03:14:10.000Z,"Raising Awareness of the large amount of Missing Person Cases as well and Human/Sex Trafficking Cases across America thru education, Advocating  and promotion.","Jackson, North Carolina",1219836877404016640,1254.0,2286.0,8337.0,9.0
105916557,322422860,genetheman,gene liszewski,2011-06-23T04:26:59.000Z,,Carrollton Ga.,,54.0,284.0,69.0,0.0
105916557,2872619020,TheMuseSick,Debbie Abbott,2014-11-11T17:46:54.000Z,"Author, Editor, Artist - Loves music, animals, and nature. The Golden Rule is my guidepost 💛 and Angels light the way.","Phoenix, Az",,596.0,1498.0,1807.0,11.0
105916557,3090548222,fenerba97553983,:),2015-03-16T18:29:14.000Z,,.,,805.0,1634.0,2.0,2.0
105916557,2544629796,brianbarry112,Brian Barry,2014-06-03T23:42:27.000Z,"Musician, golfer, Notre Dame 🍀 fan, dog lover, passionate about music🎶","Winston-Salem, NC",,224.0,696.0,1157.0,4.0
105916557,136827467,tch2talk,Deanne Prucha,2010-04-25T01:56:09.000Z,"just me, married, 24 years as a speech pathologist until a head injury sidelined me, working as a chiropractic assistant, now.",WNY,,172.0,243.0,977.0,1.0
105916557,39992948,smkrn,Suzanne Key,2009-05-14T13:30:35.000Z,,,,125.0,261.0,49.0,0.0
105916557,423911603,wfezell3,Bill Ezell,2011-11-29T02:52:02.000Z,"Lovin' life in Georgia! Where Family, Friends, and Music mean something! I am a Zamily member and a proud member of The BCB Brigade & love to Fish and Tow.","Bold Springs, GA",,511.0,1675.0,881.0,5.0
105916557,588360752,kylescottforry,Kyle Scott Forry,2012-05-23T15:19:42.000Z,degradable,"Roanoke, VA ",,256.0,486.0,1527.0,5.0
105916557,2985634211,DerekCrider,Derek Crider,2015-01-19T11:57:01.000Z,,Singer/Songwriter ,,313.0,875.0,682.0,4.0
