id,attachments,context_annotations,conversation_id,created_at,account_id,in_reply_to_user_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,source,text,mentions,hashtags,urls
1520877598049509377,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}]",1520877598049509377,2022-05-01T21:27:30.000Z,55860114,,en,0.0,0.0,0.0,0.0,everyone,Twitter Web App,Those few seconds after an exercise set feels dumping your head in ice cold water,[],[],[]
1520872214324674560,,,1520872214324674560,2022-05-01T21:06:06.000Z,55860114,,en,0.0,0.0,0.0,0.0,everyone,Twitter Web App,"Started changing my exercise routine around to be more of a circuit and what do you know, it's more effective, takes less time and I'm more energized while doing it. Imma do this from now on.",[],[],[]
1521835586956394496,,,1521835586956394496,2022-05-04T12:54:12.000Z,82570028,,in,1211.0,0.0,0.0,0.0,everyone,Twitter for iPhone,"RT @piyopikavet: Kalo burung2 habis di alam, siapa yg bantu penyerbukan tanaman? Siapa yg bantu sebar benih? Siapa yg kontrol hama pertania…",['piyopikavet'],[],[]
1521778303908020224,,,1521778303908020224,2022-05-04T09:06:35.000Z,82570028,,in,6690.0,0.0,0.0,0.0,everyone,Twitter for iPhone,"RT @HabisNontonFilm: Innalillahi wainna ilaihi rojiiun. Telah meninggal dunia, Hj. MIEKE WIDJAJA, Selasa, 3 Mei 2022 pukul 19.30 di usia 82…",['HabisNontonFilm'],[],[]
1521761830183399424,,,1521761830183399424,2022-05-04T08:01:07.000Z,82570028,,in,2767.0,0.0,0.0,0.0,everyone,Twitter for iPhone,RT @intanorii: Termasuk orang yang jarang banget telfon kalo gak penting2 amat. Makanya gasuka ditelfon tiba2 tanpa chat dulu.,['intanorii'],[],[]
1521761636314361856,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",1521761636314361856,2022-05-04T08:00:21.000Z,82570028,,in,17037.0,0.0,0.0,0.0,everyone,Twitter for iPhone,"RT @hadafir: Sepupu gue yg kecil nempelin stiker pokemon di nisan paman gue. Katanya, ""biar seneng"". Please do this to my graveyard https:/…",['hadafir'],[],[]
1521760571242078209,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1164971555899596800', 'name': 'Fiersa Besari'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1164971555899596800', 'name': 'Fiersa Besari'}}]",1521760571242078209,2022-05-04T07:56:07.000Z,82570028,,in,2238.0,0.0,0.0,0.0,everyone,Twitter for iPhone,"RT @FiersaBesari: Ada dua fase dalam kehidupan berumah tangga:

- Belum mengenal Coco Melon
- Dipaksa mengenal Coco Melon

🥲",['FiersaBesari'],[],[]
1521759612495532037,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026378521', 'name': 'Google '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '1395474411180892160', 'name': 'Google brand conversation'}}]",1521759612495532037,2022-05-04T07:52:19.000Z,82570028,,in,0.0,0.0,0.0,0.0,everyone,Twitter for iPhone,inilah yang bikin mikir 3000x kalo pake baby sitter https://t.co/QH6lsHobzq,[],[],['https://twitter.com/wararawr/status/1521333113972207616']
1521330010539188224,,,1521330010539188224,2022-05-03T03:25:14.000Z,82570028,,in,24462.0,0.0,0.0,0.0,everyone,Twitter for iPhone,"RT @ProfesorZubairi: Hepatitis misterius pada anak-anak jadi bahasan hangat belakangan ini di seluruh dunia. Seratusan kasus dilaporkan, te…",['ProfesorZubairi'],[],[]
1521329990394015744,,,1521329990394015744,2022-05-03T03:25:09.000Z,82570028,,in,27507.0,0.0,0.0,0.0,everyone,Twitter for iPhone,RT @NdrewsTjan: Sudah benar keputusan saya untuk pending anak2 masuk sekolah dulu. Kasus hepatitis akut yg berasal dri inggris sudah masuk…,['NdrewsTjan'],[],[]
1521250902891393025,,,1521136422178082817,2022-05-02T22:10:53.000Z,82570028,116388110,in,0.0,0.0,0.0,0.0,everyone,Twitter for iPhone,@sherinaprwt loh kamu ember prawita kan? mon maap lahir dan batin juga luv. jgn gede2 ntar km meledak,['sherinaprwt'],[],[]
1521136422178082817,,,1521136422178082817,2022-05-02T14:35:59.000Z,82570028,,in,0.0,1.0,0.0,0.0,everyone,Twitter for iPhone,kalo mau ngeluh suka ada sisi diri yang “gak bersyukur lo. ntar kalo sama Tuhan dikasih yang parah gimana” definisi toxic pada diri sendiri,[],[],[]
898691347854409728,,,898691347854409728,2017-08-18T23:41:28.000Z,214874684,,en,1804.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @MelDeezly860CT: Shout out my cro Dane. Lyrcial Genuis aka the Sun God,['MelDeezly860CT'],[],[]
898662362516930560,,,898662362516930560,2017-08-18T21:46:18.000Z,214874684,,en,8464.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @STU_ACTOR: Devastated to hear the Legend that is Sir Bruce Forsyth has sadly passed away. A true gent and a talent beyond compare #RIPB…,['STU_ACTOR'],[],[]
898641304757784577,,,898641304757784577,2017-08-18T20:22:37.000Z,214874684,,en,952.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @IChitrangda: Was the tribal queen tonite for #nehaaggarwal at @LakmeFashionWk MUH by amazingg @meghnabutani  ! Looved the look guys tha…,"['IChitrangda', 'LakmeFashionWk']",['nehaaggarwal'],[]
898633104855670784,,,898633104855670784,2017-08-18T19:50:02.000Z,214874684,,en,1441.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @spencerrayner: My dreams are pretty crazy #watchthisspace 
RT @BrittMichaelian  
""If you dream it you can write it!"" - Mark David Gerso…","['spencerrayner', 'BrittMichaelian']",['watchthisspace'],[]
898629082874642432,{'media_keys': ['16_898626695770415104']},,898629082874642432,2017-08-18T19:34:03.000Z,214874684,,en,248.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @every1bets: FEATURES OF ONLINE SLOTS GAMES   https://t.co/jQMkKxMZDG https://t.co/BJCvHc07en,['every1bets'],[],"['https://www.goodreads.com/story/show/583743?chapter=11', 'https://twitter.com/every1bets/status/898626769376260096/photo/1']"
898619453751009280,,,898619453751009280,2017-08-18T18:55:47.000Z,214874684,,en,412.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @MichaelGastauer: We are shaped by our thoughts; we become what we think. When the mind is pure, joy follows like a shadow that never le…",['MichaelGastauer'],[],[]
898613859644092416,{'media_keys': ['3_898122714098970624']},,898613859644092416,2017-08-18T18:33:34.000Z,214874684,,en,97.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @iamgracysingh: Royalty of the #personality lies in #cheerfulness https://t.co/7N1YMRSbR7,['iamgracysingh'],"['personality', 'cheerfulness']",['https://twitter.com/iamgracysingh/status/898123844832993280/photo/1']
,,,,,2363216639,,,,,,,,,,,,
900878916050710528,,,900878916050710528,2017-08-25T00:34:05.000Z,431863262,,en,2578.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @USITechBitcoin: Ethereum Smart Contracts https://t.co/xDnCGxRWSY #ether #ethereum,['USITechBitcoin'],"['ether', 'ethereum']",['http://www.usitech.io/ethereum/ethereum-smart-contracts/']
900864604460503043,{'media_keys': ['3_900836104663846912']},,900864604460503043,2017-08-24T23:37:13.000Z,431863262,,en,6248.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @TiffanyblakeLOL: Just bought this app and I'm freaking out 😯📚#quill @QuillTheApp https://t.co/IxvhTo6nlp,"['TiffanyblakeLOL', 'QuillTheApp']",['quill'],['https://twitter.com/TiffanyblakeLOL/status/900836176327839744/photo/1']
900847216587354112,,,900847216587354112,2017-08-24T22:28:08.000Z,431863262,,en,97.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @DL_Triplebeam: #tbt Off da Books by DL https://t.co/K7hQ2qnhLr #NowPlaying,[],"['tbt', 'NowPlaying']",['https://open.spotify.com/track/33gYHWxCRaZD6PkdlAw9ga']
900838290743545856,"{'media_keys': ['3_900716198878486528', '3_900716235867992064']}",,900838290743545856,2017-08-24T21:52:39.000Z,431863262,,ar,9088.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @218Tv: #218TV
فريق #شاعر_ليبيا خلف الكواليس .. انتظروا المفاجأة الليلة https://t.co/UzCryKae4u",['218Tv'],"['218TV', 'شاعر_ليبيا']","['https://twitter.com/218Tv/status/900725246180896769/photo/1', 'https://twitter.com/218Tv/status/900725246180896769/photo/1']"
900825933829033984,{'media_keys': ['3_900072509126483969']},,900825933829033984,2017-08-24T21:03:33.000Z,431863262,,en,7531.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Kfull2212: This app is literally incredible - where has the been all my life?!?! #quill @QuillTheApp https://t.co/PMKokXHsQe,"['Kfull2212', 'QuillTheApp']",['quill'],['https://twitter.com/Kfull2212/status/900072522565025792/photo/1']
900819408960069632,"{'media_keys': ['3_900802387773870080', '3_900802402139332608']}",,900819408960069632,2017-08-24T20:37:38.000Z,431863262,,en,3679.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @BethAppleby11: @QuillTheApp is the shit. It's like totally awesome #quill https://t.co/i3IZ0PgMHA,"['BethAppleby11', 'QuillTheApp']",['quill'],"['https://twitter.com/BethAppleby11/status/900802426369912832/photo/1', 'https://twitter.com/BethAppleby11/status/900802426369912832/photo/1']"
1140901219818463232,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}]",1140901219818463232,2019-06-18T08:37:02.000Z,3245545312,,it,1.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @LucaGiudice_: #auditel nuova stagione @RaiUno:  @Unomattina 
#UnoMattinaestate 18.40% @BistiValentina #RobertoPoletti 🖥 #Tuttochiaro 15…","['LucaGiudice_', 'RaiUno', 'Unomattina', 'BistiValentina']","['auditel', 'UnoMattinaestate', 'RobertoPoletti', 'Tuttochiaro']",[]
1139805658369417216,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}]",1139805658369417216,2019-06-15T08:03:40.000Z,3245545312,,it,4.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @LucaGiudice_: #auditel #BallataPerGenova  18.50% con 3.164.000 Complimenti a @PrestaLucio 👍 @RaiUno #Amadeus @antoclerici @LucaBizzarri…,"['LucaGiudice_', 'PrestaLucio', 'RaiUno', 'antoclerici', 'LucaBizzarri']","['auditel', 'BallataPerGenova', 'Amadeus']",[]
1137094186715570177,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1137094186715570177,2019-06-07T20:29:14.000Z,3245545312,,it,137.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Valerio_Scanu: Buon COMPLEANNO all‘inarrivabile istituzione vivente della tv italiana @RaiUno #BuonCompleannoPippo https://t.co/gY9aOrj…,"['Valerio_Scanu', 'RaiUno']",['BuonCompleannoPippo'],[]
1132357723197202433,,,1132330488448790528,2019-05-25T18:48:14.000Z,3245545312,1640132707,it,0.0,0.0,1.0,0.0,everyone,Twitter for Android,@Ballando_Rai @WalkingTheDog_ @VeeraKinnunen Loro sono proprio una meraviglia ❤️ #BallandoConLeStelle,"['Ballando_Rai', 'WalkingTheDog_', 'VeeraKinnunen']",['BallandoConLeStelle'],[]
1132357512479608832,{'media_keys': ['3_1132278072454131714']},,1132357512479608832,2019-05-25T18:47:23.000Z,3245545312,,es,20.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @Ballando_Rai: Sostieni @WalkingTheDog_ e @VeeraKinnunen❤
#BallandoConLeStelle https://t.co/44MpkiQQ7h","['Ballando_Rai', 'WalkingTheDog_', 'VeeraKinnunen']",['BallandoConLeStelle'],['https://twitter.com/Ballando_Rai/status/1132330488448790528/photo/1']
1131975139216756738,{'media_keys': ['3_1131652627673042944']},,1131975139216756738,2019-05-24T17:27:58.000Z,3245545312,,es,17.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @Ballando_Rai: Sostieni @WalkingTheDog_ e @VeeraKinnunen ❤
#BallandoConLeStelle https://t.co/BLsSVJvwkL","['Ballando_Rai', 'WalkingTheDog_', 'VeeraKinnunen']",['BallandoConLeStelle'],['https://twitter.com/Ballando_Rai/status/1131968101787029505/photo/1']
1129554700012019713,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1129554700012019713,2019-05-18T01:10:01.000Z,3245545312,,it,145.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @Valerio_Scanu: “Molta gente mi ha guardato solo dall'esterno..” 👉👈🏻 #affrontiamoci #newsingle #natyloveyou  
https://t.co/S3lHh3P7oo",['Valerio_Scanu'],"['affrontiamoci', 'newsingle', 'natyloveyou']",['https://youtu.be/HNFNgwYxcIY']
1126932273629208577,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1126932273629208577,2019-05-10T19:29:26.000Z,3245545312,,it,135.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @eleonoradaniele: @Valerio_Scanu @storie_italiane @RaiUno Grazie a te amico mio,"['eleonoradaniele', 'Valerio_Scanu', 'storie_italiane', 'RaiUno']",[],[]
1126779869571047424,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1126779869571047424,2019-05-10T09:23:50.000Z,3245545312,,it,2.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Emy40850356: @Lisa96_Vs @Valerio_Scanu @eleonoradaniele @RaiUno Già  in attesa di @Valerio_Scanu intanto lui incontra #storieitahah ali…,"['Emy40850356', 'Lisa96_Vs', 'Valerio_Scanu', 'eleonoradaniele', 'RaiUno', 'Valerio_Scanu']",['storieitahah'],[]
1126779857705287681,{'media_keys': ['16_1126765863862824960']},"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1108451241149919234', 'name': 'Rai1'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '854633032715649024', 'name': 'Valerio Scanu', 'description': 'Valerio Scanu'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]",1126779857705287681,2019-05-10T09:23:47.000Z,3245545312,,it,91.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Lisa96_Vs: In attesa di teeee  @Valerio_Scanu @eleonoradaniele @RaiUno #storieitaliane #affrontiamoci https://t.co/UEcvZY6bu3,"['Lisa96_Vs', 'Valerio_Scanu', 'eleonoradaniele', 'RaiUno']","['storieitaliane', 'affrontiamoci']",['https://twitter.com/Lisa96_Vs/status/1126765872301744128/photo/1']
926538221785268224,,,926538221785268224,2017-11-03T19:55:00.000Z,602030593,,en,1082.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @RhapsodyDaily: The Rhapsody Online Prayer Conference is LIVE!!! NOW!!!
It's time to receive answers to your Prayers!!
https://t.co/VemH…",['RhapsodyDaily'],[],[]
926532775590555648,,,926532775590555648,2017-11-03T19:33:22.000Z,602030593,,es,1993.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @MisterJoseMaria: Cita y responde.

Son perdonables unos cuernos?

RT: No, no te quiere 
FAV: Si quieres a la persona de verdad, le perd…",['MisterJoseMaria'],[],[]
926530315786563586,,,926530315786563586,2017-11-03T19:23:36.000Z,602030593,,en,191.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @opjazzfest: #OPIJF LINEUP ANNOUNCEMENT arrives on Nov 14th at 2pm w/ @ReneeRosnes, @kellysblues, @Bravo_Niagara &amp; more, only on https:/…","['opjazzfest', 'ReneeRosnes', 'kellysblues', 'Bravo_Niagara']",['OPIJF'],[]
926530030976475137,,"[{'domain': {'id': '13', 'name': 'Place', 'description': 'Named places in the world, like Fenway Park'}, 'entity': {'id': '855111302368206848', 'name': 'Canada', 'description': 'Canada'}}]",926530030976475137,2017-11-03T19:22:28.000Z,602030593,,en,91.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @Chatelaine: 2.7 million fire extinguishers recalled in Canada https://t.co/lUiHIQrKJs via @globalnews,"['Chatelaine', 'globalnews']",[],['https://globalnews.ca/news/3839519/fire-extinguisher-recall/?utm_source=GlobalNews&utm_medium=Facebook']
926529778131247104,,,926529778131247104,2017-11-03T19:21:27.000Z,602030593,,en,2408.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @JayminSOfficial: Children are treated as soldiers before their voices are even heard by the Houthi coup #WhyIsThisOk #HouthiTerrorism
h…",['JayminSOfficial'],"['WhyIsThisOk', 'HouthiTerrorism']",[]
926527456671961088,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000612773', 'name': 'NFL Football', 'description': 'Replays of classic NFL games.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10032425201', 'name': 'NFL Football'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033407327', 'name': 'Futebol NFL'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10042261464', 'name': 'Fútbol Americano de la NFL'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '689566314835259392', 'name': 'NFL'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597491040257', 'name': 'Sports'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10042758024', 'name': 'NBA'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '885570670582616064', 'name': 'Inside the League (For Stadium)', 'description': 'Inside the League (For Stadium)'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '885570670582616064', 'name': 'Inside the League (For Stadium)', 'description': 'Inside the League (For Stadium)'}}]",926527456671961088,2017-11-03T19:12:14.000Z,602030593,,en,87.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @bettingkingss: If you haven't you should. Download our App. #SportsMania #NBA #NFL https://t.co/CGACkWYpFT,['bettingkingss'],"['SportsMania', 'NBA', 'NFL']",['https://play.google.com/store/apps/details?id=com.Bettingking&hl=en']
926521595169972224,,,926521595169972224,2017-11-03T18:48:56.000Z,602030593,,en,316.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @every1bets: European Blackjack | Learn Strategies, Rules And How To Win  https://t.co/Vxf4c08X2g",['every1bets'],[],['https://playslots4realmoney.com/blackjack/european-blackjack/']
926520048541351941,{'media_keys': ['7_926484381857755136']},,926520048541351941,2017-11-03T18:42:48.000Z,602030593,,en,8729.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @JayminSOfficial: Dozens of kids being dragged into battlefields daily by the Houthi militia. #whyisthisok https://t.co/RWt7dUio5J,['JayminSOfficial'],['whyisthisok'],['https://twitter.com/JayminSOfficial/status/926487112232271872/video/1']
926517971287027712,,,926517971287027712,2017-11-03T18:34:32.000Z,602030593,,en,147.0,0.0,0.0,0.0,everyone,Twitter for Android,"RT @Kberry816: Have been needing some marketing information (internet, content, and outsource marketing) found some good info here! https:/…",['Kberry816'],[],[]
926510167021125632,,,926510167021125632,2017-11-03T18:03:32.000Z,602030593,,en,45.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @kraft_gate: Have you had you gate safety checked &amp; serviced? You may be held responsible if your gate hurts or kills someone! #gatesafe…,['kraft_gate'],['gatesafe'],[]
900873214032621568,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048851', 'name': 'Xbox'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}]",900873214032621568,2017-08-25T00:11:26.000Z,163249968,,en,400.0,0.0,0.0,0.0,everyone,Twitter for Android,RT @every1bets: Giovannis Gems Slots Is LIVE With Free Spins At https://t.co/RWP0Pm1B43 #free #casino #slots #games for #xbox and #ps4 fans…,['every1bets'],"['free', 'casino', 'slots', 'games', 'xbox', 'ps4']",['http://bit.ly/blackdiamond7']
