id,username,following_count,tweet_count,listed_count,created_at,pinned_tweet_id,protected,verified,withheld,location,account_type
235667666,AlexNunez__,1200,75887,4,2011-01-08T20:04:18.000Z,1.068938754759508e+18,False,False,,,human
1191444692,TheJakobmurphy,738,8379,0,2013-02-17T23:18:02.000Z,1.4773002216086692e+18,False,False,,,human
2499018968,bkatcap,220,9915,7,2014-05-16T14:25:43.000Z,1.1693509536083313e+18,False,False,,,human
557842655,DMInteriorsFA,223,3733,3,2012-04-19T16:20:40.000Z,,False,False,,Wisconsin,human
23331044,EdwardCAddict,0,5545,4,2009-03-08T17:39:22.000Z,,False,False,,iowa! nothing but corn:) ,bot
321388777,Gotaga,974,40019,819,2011-06-21T14:02:29.000Z,1.168913203419648e+18,False,True,,contact@gotaga.tv,human
298320111,chandlerriggs,712,2750,2844,2011-05-14T03:23:33.000Z,7.852090947728425e+17,False,True,,los angeles,human
51904755,StoreFiAi,2846,51421,11,2009-06-29T01:07:03.000Z,,False,False,,,bot
243794165,Priceyd101,336,10309,781,2011-01-27T20:44:28.000Z,,False,False,,Pitchside,human
2918711542,TinoVale23,409,3101,1,2014-12-12T23:35:45.000Z,,False,False,,"Florence, Tuscany",bot
2943615224,sexy_sitagigazo,0,3416,3,2014-12-26T06:40:30.000Z,,False,False,,,bot
127664378,MaestroMarley,843,6118,504,2010-03-29T22:25:11.000Z,1.0272297763004539e+18,False,False,,Jamaica,human
1084227842,beliebergirl132,243,100,0,2013-01-12T21:50:26.000Z,9.709656362506527e+17,False,False,,,bot
122159370,tlc614,26,3206,0,2010-03-11T20:01:50.000Z,,False,False,,"Jacksonville, Florida",bot
39321874,rtvenoticias,965,387144,9092,2009-05-11T19:34:19.000Z,,False,True,,,bot
949036672741793793,newspaperbot,7,14599,13,2018-01-04T21:55:49.000Z,,False,False,,"Washington, DC",bot
2178679070,kathynickles6,789,2207,1,2013-11-06T19:37:33.000Z,,False,False,,,human
2980315426,Ana63Annick,0,27,0,2015-01-15T19:53:24.000Z,9.71899571239469e+17,False,False,,,bot
17039652,inchekubi,207,4819,11,2008-10-29T11:52:26.000Z,1.3259715942634906e+18,False,False,,,human
1014793793353199617,riphoesay,152,1800,0,2018-07-05T08:51:09.000Z,,False,False,,he/him,human
202375506,followtheh,4793,88977,417,2010-10-13T22:29:42.000Z,1.3558739173705114e+18,False,False,,,human
347865421,HuytotheDang,0,3338,1,2011-08-03T13:58:15.000Z,,False,False,,"HCMC, Vietnam",bot
572785000,a80guglielmi,56,723,0,2012-05-06T16:25:24.000Z,,False,False,,,bot
4790681969,Oneway107,128,280,0,2016-01-13T04:14:59.000Z,,False,False,,,human
380457314,SamanthaJune666,0,3125,1,2011-09-26T17:44:32.000Z,,False,False,,,bot
15729017,Gennefer,2239,77995,820,2008-08-04T22:45:38.000Z,9.277582002873876e+17,False,True,,"Los Angeles, CA",human
596377986,EU_EDPS,3373,6078,809,2012-06-01T09:25:11.000Z,,False,True,,"Brussels, Belgium",human
711721350,SkylerJeffery,26,2999,1,2012-07-23T03:27:35.000Z,,False,False,,,bot
326369679,msubtweeter,557,49,2,2011-06-29T20:17:16.000Z,6.090259939242025e+17,False,False,,Pakistan,bot
866648466,tteodoras,185,76137,5,2012-10-07T17:21:31.000Z,1.3691204362110976e+18,False,False,,,bot
708759570319953920,vroom_vroom_bot,3,3547,14,2016-03-12T21:00:24.000Z,,False,False,,,bot
722003254716944384,suqichen1978,364,1710,0,2016-04-18T10:06:04.000Z,,True,False,,,bot
418,dens,3481,77803,4106,2006-07-05T19:52:46.000Z,,False,True,,NYC / Kingston,human
19399072,suny1,214,3006,0,2009-01-23T15:47:52.000Z,,False,False,,NYC/Dusseldorf ,bot
875782003244892160,poygxvwsrtvrp21,0,396,0,2017-06-16T18:27:55.000Z,,False,False,,,bot
734035576068788225,RUMI_0619,0,366,0,2016-05-21T14:58:13.000Z,,False,False,,"Tokyo-to, Japan",bot
816463277643288577,dastud7979,167,3909,2,2017-01-04T01:56:29.000Z,1.5131650797383926e+18,False,False,,United States,human
611582397,BahayniQuotes,0,4837,0,2012-06-18T08:14:33.000Z,7.277516859473961e+17,False,False,,Wala kang PAKE!,human
57409991,JoannaLohman,1639,22119,221,2009-07-16T18:43:00.000Z,1.4425500359341793e+18,False,True,,"Bethesda, MD",human
46662096,LAWTURK,1286,735,0,2009-06-12T14:28:28.000Z,,False,False,,ROCHESTER NY,human
101974483,EFMathieu,2000,1069,3,2010-01-05T05:58:49.000Z,,False,False,,"Connecticut, USA",human
2610430435,bigpappapump123,4999,2558,5,2014-07-07T20:26:22.000Z,,False,False,,,bot
38797799,TiwaSavage,2746,40538,3597,2009-05-09T04:29:32.000Z,1.5102247679194808e+18,False,True,,,human
30409200,everywhereist,595,81789,1572,2009-04-11T05:57:44.000Z,8.594519094296166e+17,False,True,,,human
24117754,Poshy2005,1069,10806,5,2009-03-13T03:22:11.000Z,,False,False,,"springfield, mo",human
491258363,MohanShakti,200,7568,214,2012-02-13T12:44:28.000Z,,False,True,,Mumbai,human
4112253434,BeeneSamuel,41,3621,20,2015-11-03T11:17:14.000Z,,False,False,,,bot
872826012794585089,SSDGM666,133,163,0,2017-06-08T14:41:52.000Z,,False,False,,"Maryland, USA",human
876795381841100801,Odiotuttigioia,176,6873,0,2017-06-19T13:34:43.000Z,9.83673863543382e+17,False,False,,,bot
287834630,GNev2,1000,17792,9889,2011-04-25T19:27:56.000Z,1.5091946203575542e+18,False,True,,,human
62915097,Teresav4,910,63189,24,2009-08-04T20:12:11.000Z,,False,False,,,human
261620277,kattyatamayo,304,8032,131,2011-03-06T09:48:23.000Z,,False,False,,Santiago de Chile,human
15729207,wunc,462,38443,909,2008-08-04T23:06:03.000Z,,False,True,,"Chapel Hill, NC",human
114557496,urgantcom,1,1071,7508,2010-02-15T20:38:49.000Z,,False,True,,"Moscow, Russia",human
19923515,abc_es,14679,543928,19015,2009-02-02T19:10:35.000Z,,False,True,,España,bot
50856512,zZBurntToastZz,603,5316,0,2009-06-26T01:12:25.000Z,,False,False,,"Austintown, Ohio",bot
1377305161,Donny_BIGGS,837,126965,4,2013-04-24T15:20:34.000Z,1.1686865766305178e+18,False,False,,"Fox Chase, PA • Chandler, AZ",human
586,sacca,1005,79926,0,2006-07-13T09:05:49.000Z,1.1345439736477327e+18,False,True,,"Jackson, Wyoming",human
30147163,jef2195,0,543,0,2009-04-10T03:19:07.000Z,,False,False,,FFB ar,bot
483656289,anlyzambrano,87,8514,308,2012-02-05T07:48:51.000Z,5.546381996463391e+17,False,False,,,human
848036460,paulnutwalnut,716,4264,8,2012-09-26T20:08:57.000Z,9.866130885510881e+17,False,False,,"Syracuse, NY",human
336069232,shwuyiNg_,0,256,1,2011-07-15T17:58:55.000Z,,False,False,,malaysia,human
128799124,MicheilleSoifer,2559,16459,1293,2010-04-02T06:33:36.000Z,1.4607612296061952e+18,False,True,,Perú,human
114557557,elkpga,2951,46196,882,2010-02-15T20:39:06.000Z,,False,True,,"Houston, TX",human
111673973,ILYtricey,265,3494,1,2010-02-05T19:30:34.000Z,,False,False,,Paramount,human
848822905,BulletValentina,335,7580,993,2012-09-27T07:20:13.000Z,,False,True,,Las Vegas ,human
265814650,DJC113Live,679,3677,5,2011-03-14T05:28:13.000Z,1.3208578711066583e+18,False,False,,US,bot
133694084,dodoroirene,325,3077,0,2010-04-16T11:54:31.000Z,,False,False,,U.S.A,bot
1658061462,idarksynth,267,18350,2,2013-08-09T16:14:52.000Z,,False,False,,"Florida, USA",human
60031646,TurtleRua,457,25678,8,2009-07-25T10:34:58.000Z,7.31800655862616e+17,False,False,,In your mind,human
111936162,DamarisLewis,112,4146,429,2010-02-06T17:19:39.000Z,1.451728424578347e+18,False,True,,Exhaling ,human
2768241314,janelle_ty,460,2275,0,2014-08-25T22:45:56.000Z,,False,False,,"Columbus, Ohio",human
703857318,qty_3,45,2579,0,2012-07-18T21:53:22.000Z,,False,False,,,bot
632029895,karengant1,39,882,3,2012-07-10T14:38:06.000Z,,False,False,,"Miami, Florida",bot
1587544788,PopDpp,0,2740,1,2013-07-12T04:25:44.000Z,,False,False,,"Tijuana, Baja California",bot
243794651,9olfo,86,3164,3,2011-01-27T20:45:50.000Z,,False,False,,,bot
788792041,hmchile,333,5928,77,2012-08-29T07:43:25.000Z,1.5096249473789993e+18,False,True,,,human
1692140268,tommygeekinn,243,1610,1,2013-08-22T21:49:51.000Z,,False,False,,23 atx ,human
15467245,uscsoccer86,39,1149,0,2008-07-17T12:51:13.000Z,,False,False,,"Augusta, GA",bot
721683182,dark_nightkind,118,18416,1,2012-07-28T07:02:34.000Z,1.4999248734764605e+18,False,False,,"Kissimmee, FL",human
3282830066,isabel_ivy_,428,11155,2,2015-07-18T00:03:45.000Z,,True,False,,She/Her/They/Them,human
20447988,OUTDChannel,6154,29084,1102,2009-02-09T16:55:44.000Z,,False,True,,"Denver, CO",human
94896901,iTomlinsonJonas,2774,81555,33,2009-12-06T00:13:34.000Z,1.3395095673576448e+18,False,False,,Chile ~ She/Her,human
88081160,_amy00,105,23110,6,2009-11-07T01:15:39.000Z,8.769232382946181e+17,False,False,,Tierra Santa,human
63701775,mainedcm,349,4433,0,2009-08-07T12:07:22.000Z,,False,True,,,human
30933781,magickalspectre,77,2544,1,2009-04-13T19:14:35.000Z,,False,False,,State of Confusion,human
889213107112996864,feIIati0,77,1204,0,2017-07-23T19:58:20.000Z,9.922129115263795e+17,False,False,,tx,human
276562720,Preggoluffa,0,34,0,2011-04-03T16:27:15.000Z,,False,False,,,bot
256115497,cjfinnego,400,163269,13,2011-02-22T17:56:17.000Z,,False,False,,MD,human
2318140218,kbjurgens,451,54679,53,2014-01-30T02:25:01.000Z,,False,False,,Earth,human
2581857086,NewsroomPostCom,669,192383,235,2014-06-22T08:26:51.000Z,,False,True,,INDIA,human
1739064128,MadisonAriaRose,392,2219,0,2013-09-07T01:13:19.000Z,,False,False,,,human
861135093213138944,MahmutBilici11,581,1209,2,2017-05-07T08:26:20.000Z,,False,False,,"Istanbul, Turkey",bot
20710218,MLBNetwork,5027,80622,10549,2009-02-12T19:48:55.000Z,,False,True,,"Secaucus, NJ",bot
20972371,HardcoreHistory,134,13416,2491,2009-02-16T09:09:28.000Z,,False,False,,New Media,bot
1681392474,Kxiehm,0,307,0,2013-08-18T19:10:13.000Z,,False,False,,,human
795083617,EA9625,385,45200,11,2012-09-01T01:44:36.000Z,1.4937019046264996e+18,False,False,,"Chicago, IL",human
221512549,RogerCorman,531,1982,477,2010-11-30T21:35:40.000Z,,False,False,,Los Angeles,human
18088810,edu,59,4583,1657,2008-12-12T23:26:18.000Z,1.4834644155214316e+18,False,True,,,human
29361001,ally24601,101,1155,8,2009-04-07T02:45:03.000Z,,False,False,,,human
939262832,HeriethPaul,150,499,20,2012-11-10T15:12:20.000Z,,False,True,,,human
3101950833,zentients,918,31891,0,2015-03-21T15:24:53.000Z,7.59509515033129e+17,False,False,,Milwaukee native in Florida  ,human
386139005,ButeoBooks,589,822,49,2011-10-06T18:42:32.000Z,,False,False,,Virginia,human
220464007,PHILLYGOBLIN,473,220,0,2010-11-27T21:37:37.000Z,,False,False,,,human
792462217,spaceymaci,379,1934,1,2012-08-30T21:39:52.000Z,1.0363754536181228e+18,True,False,,,human
477365128,SHANEAVELI,5,692,44,2012-01-29T03:44:09.000Z,,False,True,,LOS ANGELES,human
39846828,waialoha,43,3069,0,2009-05-13T21:53:30.000Z,,False,False,,"Portland, OR",bot
1849164720,CaitlinFichtel,1379,7880,60,2013-09-09T19:29:39.000Z,1.4805608677627126e+18,False,True,,"New York, NY",human
91227068,alexstrohl,297,2658,278,2009-11-20T00:11:16.000Z,1.464648874002428e+18,False,True,,"Montana, USA",human
34866114,LaTonyaHolmes,758,10446,95,2009-04-24T06:21:49.000Z,,False,True,,"Atlanta, GA",human
1021313990,jandooo_,576,4001,0,2012-12-19T04:28:35.000Z,,False,False,,,human
41681878,researchinator,35,9984,4,2009-05-21T21:25:36.000Z,,False,False,,"Ontario, Canada",bot
34079698,Genobaby05,135,1168,0,2009-04-21T23:00:10.000Z,8.601570895655076e+17,False,False,,"Michigan, USA",bot
409207765,Hurelmaud,0,732,0,2011-11-10T12:25:44.000Z,,False,False,,France,bot
24642526,PoppyBlaseioDDS,99,1213,0,2009-03-16T03:26:00.000Z,,False,False,,"Nashville, TN",human
1034115201979826178,CES_Hulley,42,698,1,2018-08-27T16:27:31.000Z,,False,False,,,human
24380395,rnbmom,500,1648,7,2009-03-14T15:12:11.000Z,1.042175868011991e+18,False,False,,,human
46662639,Sardinha17,120,3498,8,2009-06-12T14:31:12.000Z,,False,False,,São Paulo,human
172753966,stif1901,0,30,0,2010-07-30T14:38:32.000Z,9.71886034178007e+17,False,False,,"le puy,france",bot
18351153,LadyKateBond,1257,36726,47,2008-12-24T04:47:17.000Z,1.3107538027487027e+18,False,True,,,human
863765552,maggie_rose505,304,19500,7,2012-10-05T22:29:02.000Z,8.503684557443973e+17,False,False,,"Carmel, IN",bot
856949808,hodgali05,170,3089,0,2012-10-01T20:13:17.000Z,,False,False,,,bot
495453239,MaiconSales8,0,27,0,2012-02-18T00:11:46.000Z,9.659805098925015e+17,False,False,,,bot
800588862,changblue5,40,1706,0,2012-09-03T15:08:31.000Z,,False,False,,,bot
120587348,colinz226,70,3597,0,2010-03-06T22:46:38.000Z,,False,False,,"Kenosha County, WI",bot
342099030,ersinnasuhikaya,128,2868,0,2011-07-25T13:45:35.000Z,,False,False,,istanbul,bot
5768282,suzupin,1212,54895,4217,2007-05-04T15:11:22.000Z,1.2785817846706995e+18,False,False,,東京都世田谷区桜新町,human
448529505,y66m83h11,852,167303,0,2011-12-28T03:15:28.000Z,,False,False,,,bot
1006905571994472448,AMAntonsonPhD,374,299,0,2018-06-13T14:26:10.000Z,,False,False,,"Champaign, IL",human
202900592,2PMule_4,0,1914,0,2010-10-15T02:14:32.000Z,,False,False,,,bot
38536306,bobsaget,860,3249,14146,2009-05-07T22:40:55.000Z,1.468741207358468e+18,False,True,,BobSaget.com,human
130286723,austintylerro,1654,14785,108,2010-04-06T21:51:21.000Z,1.4965511000606843e+18,False,True,,"Mordor, New Jersey",human
897589708162830337,blacklawpodcast,428,2394,16,2017-08-15T22:43:57.000Z,1.3900666275432899e+18,False,False,,"New Orleans, LA",human
2362967176,fentonvictoria,244,473,1,2014-02-24T13:49:57.000Z,,True,False,,"stalybridge, Tameside",bot
171705488,xlPowerS2,393,159,0,2010-07-27T23:57:38.000Z,9.691875070437827e+17,False,False,,"Santiago, Chile",bot
78120081,vitorbelfort,103,15375,3458,2009-09-28T20:56:52.000Z,1.435586025334743e+18,False,True,,Brazil,human
769650999942340608,CorentinFlatrs,617,442,1,2016-08-27T21:41:12.000Z,,False,False,,"Orléans, France",bot
78644388,alicecooper,29,3386,3488,2009-09-30T16:28:40.000Z,1.3653156951904297e+18,False,True,,"Detroit, MI",human
765838109976190976,FrolovYulij,33,1329,0,2016-08-17T09:10:08.000Z,,False,False,,,bot
1320158370,DIDO_DM,18444,11824,5,2013-04-01T11:45:00.000Z,9.920442684024955e+17,False,False,,"Cairo, Egypt",human
833356976,HippyHill_,863,46818,8,2012-09-19T13:41:55.000Z,1.3712427034392125e+18,False,False,,NYC,human
29885619,hansome457,26,1369,1,2009-04-09T01:39:26.000Z,,False,False,,,human
877343511858692096,pqcwgttzhfhjd31,0,193,0,2017-06-21T01:52:48.000Z,,False,False,,,bot
1028654280,pasala15,276,6531,3,2012-12-22T14:59:44.000Z,,False,False,,Allegra e ottimista,human
970982604,tauanegarcia_,247,14835,1,2012-11-25T23:38:49.000Z,9.323021485110723e+17,False,False,,"Nova Friburgo, Brasil",human
42730704,ekdikeo,1926,50221,49,2009-05-26T21:45:04.000Z,,False,False,,Michigan,human
2961704150,ashleyrosefvr,550,56463,5,2015-01-07T00:30:46.000Z,,False,False,,mind yours.,human
85722328,EthanJestal,83,1662,12,2009-10-28T02:12:04.000Z,,False,False,,America ,human
497288416,delvecchiograce,2172,10110,83,2012-02-19T20:37:16.000Z,1.509893180526932e+18,False,False,,Philly➡️Chicago ,human
403703016,Imapioneer,35,2946,10,2011-11-02T21:47:01.000Z,,True,False,,United States,bot
320603385,marcotravaglio,86,22018,3802,2011-06-20T06:15:59.000Z,1.5138339241364234e+18,False,True,,Roma e Torino ,human
880018682,davidmweissman,12869,296300,1281,2012-10-14T12:29:54.000Z,1.49740384336939e+18,False,True,,"Palm Bay, FL",human
29099266,mottdrizzle,273,954,0,2009-04-06T00:02:55.000Z,,False,False,,Afghanistan,human
400557314,jassi_kbr,1726,40424,96,2011-10-29T06:58:30.000Z,8.50642477400961e+17,False,False,,👣Indus Valley👣🇮🇳👣🇬🇧,human
4328785158,616086499Yyn,107,83,0,2015-11-23T01:26:24.000Z,1.0021728875480883e+18,False,False,,,bot
877379085214679040,wzagotbyldelw11,0,156,0,2017-06-21T04:14:09.000Z,,False,False,,,bot
2622731,kentbrew,4983,38689,197,2007-03-28T06:01:33.000Z,,False,False,,Hale Poli'ahu,human
331613467,SethNoma,303,1288,2,2011-07-08T13:03:34.000Z,,False,False,,Kenya,human
957089052,laboulett,32,1522,0,2012-11-19T09:34:43.000Z,,False,False,,hazebrouck,bot
2984510759,rosafiore13,188,10384,0,2015-01-18T19:21:14.000Z,,False,False,,,bot
439878961,Mohamed_Habib_T,10,13356,663,2011-12-18T09:15:38.000Z,,False,False,,Cairo,human
27526457,brianfriedman,2929,19269,1034,2009-03-29T23:03:28.000Z,,False,True,,Los Angeles,human
896533819,abo_slmann,6665,23907,7,2012-10-22T01:47:38.000Z,6.750510719879291e+17,False,False,,الرياض,human
350487871,RobynB423,373,5304,0,2011-08-07T21:21:01.000Z,1.499425879419728e+18,False,False,,"Goshen, KY",human
123209023,MrDesBrown,344,3390,1,2010-03-15T10:26:39.000Z,,False,False,,Oklahoma,bot
45090120,vincestaples,614,3349,1705,2009-06-06T07:40:05.000Z,,False,True,,"Long Beach, CA",human
2444756300,Lu_moments,797,1408,10,2014-04-15T02:22:31.000Z,6.21315758270849e+17,False,False,,,human
14157134,Peston,1418,31460,8914,2008-03-16T11:41:49.000Z,1.0427428513717617e+18,False,True,,,human
14681449,nataliaenvy,1732,7294,570,2008-05-07T01:02:30.000Z,1.488229794575704e+18,False,True,,"New York, USA",human
969324483185119232,VeiledComic,90,24,0,2018-03-01T21:32:20.000Z,9.708060545514783e+17,False,False,,The City,human
982628478284595200,PhillyTRex,133,1458,2,2018-04-07T14:37:40.000Z,,False,False,,"Pennsylvania, USA",human
839237419815796736,rubysletters,376,24333,2,2017-03-07T22:12:47.000Z,1.4968864256813834e+18,False,False,,across the hudson river,human
321389968,yieldcurve23,11217,110498,0,2011-06-21T14:04:51.000Z,,False,False,,"Williamsburg, VA",human
22021524,telesara,2074,27131,119,2009-02-26T15:35:33.000Z,,False,True,,"West Chester, PA",human
304088468,fruitlooplv,0,7964,12,2011-05-23T22:29:11.000Z,,False,False,,"Las Vegas, NV",bot
480249240,burlesque_rpg,22610,23491,200,2012-02-01T08:47:46.000Z,1.5164089827764838e+18,False,False,,東京都港区六本木,human
765659108854857729,venedimnikolae2,28,1326,1,2016-08-16T21:18:51.000Z,,False,False,,,bot
50595242,JessicaVaugn,3914,55597,935,2009-06-25T08:57:23.000Z,,False,True,,"Los Angeles, CA",human
16254381,Luvvie,1549,38500,2071,2008-09-12T08:31:00.000Z,,False,True,,Everywhere,human
837027265,Mp22___,279,20740,3,2012-09-21T04:55:31.000Z,,True,False,,,human
1126958532,KayMoneySto,0,7045,1,2013-01-28T04:14:57.000Z,,False,False,,"Newberg, OR",bot
38536646,JeanBaylor,1075,20171,73,2009-05-07T22:42:33.000Z,1.5120909738698547e+18,False,True,,East Coast,human
215745990,foodolla,1717,4589,11,2010-11-14T20:15:27.000Z,,False,False,,,human
2334131662,2000gmw,199,27588,1,2014-02-09T17:42:21.000Z,,True,False,,milan italy,bot
74712538,PaulMcCartney,16,5936,1,2009-09-16T11:55:21.000Z,1.494673065158099e+18,False,True,,England,human
2727609826,cconley723,3666,9961,11,2014-07-28T20:40:19.000Z,1.3715985338963722e+18,False,False,,,human
179832300,kompizan,97,2414,0,2010-08-18T05:59:57.000Z,,False,False,,"Ankara, Türkiye",bot
2425882104,mxdfeelings,268,21219,215,2014-04-03T16:39:44.000Z,1.5128617215763292e+18,False,True,,,human
3077047801,USTAYNHEALTHY,262,2098,3,2015-03-13T14:53:54.000Z,5.81539334660051e+17,False,False,,Florida,bot
171968009,SenFranken,1100,3987,0,2010-07-28T16:11:35.000Z,,False,True,,,human
301729291,larissavvaz,829,20031,1,2011-05-19T23:36:11.000Z,,False,False,,"ZN, Rio de Janeiro ",human
74450446,mzjonz75,714,4742,1,2009-09-15T13:45:02.000Z,,False,False,,"Paducah, KY",human
1604847120,styledscience,1162,7765,6,2013-07-19T02:28:56.000Z,1.5139857076263526e+18,False,False,,"Ann Arbor, MI",human
362284562,AlexChancexxx,5059,89340,752,2011-08-26T04:16:16.000Z,,False,True,,Neverland,human
1719404058,KeithKleine,67,743,0,2013-09-01T15:47:23.000Z,,False,False,,,bot
2444756510,justcantethan,984,3106,11,2014-04-15T02:23:06.000Z,9.063465277943726e+17,False,False,,NYC,human
568854046,UnicornGlitters,0,2090,0,2012-05-02T06:24:32.000Z,,False,False,,,bot
867436081,Clara_Collazos,1257,18499,6,2012-10-08T04:47:40.000Z,,False,False,,"Valledupar, Colombia",bot
772504122608214016,karenkefallino2,0,122,0,2016-09-04T18:38:30.000Z,,False,False,,,human
318768709,bo0z0o,176,1722,0,2011-06-17T01:04:58.000Z,,False,False,,Kuwait-Egypt,human
835368880277159936,gusev_sabin,37,239,0,2017-02-25T06:00:36.000Z,,False,False,,Arlington,bot
1733822028,NickkRowell,334,6779,0,2013-09-06T03:22:02.000Z,,False,False,,"Littleton, Colorado",human
328205906,MayaDimas,0,20054,4,2011-07-02T23:07:32.000Z,5.3602076297332326e+17,False,False,,,bot
890678446698975233,bwnyzadyqqf1714,0,228,2,2017-07-27T21:01:04.000Z,,False,False,,,human
217319002,Grey_Books,351,65333,24,2010-11-19T05:18:30.000Z,1.1544949422632018e+18,False,False,,NorCal,human
4903929447,gaganxsingh,297,2518,1,2016-02-13T08:06:21.000Z,,False,False,,,human
894666092710383618,lienmccoy2285,0,634,0,2017-08-07T21:06:33.000Z,,False,False,,,human
1661470322,nory2264543481,47,2156,0,2013-08-11T02:47:03.000Z,,False,False,,,bot
28313220,fkoru,890,1200,541,2009-04-02T10:15:59.000Z,,False,False,,"İstanbul, Türkiye",human
214697607,yayaurassaya,32,135,260,2010-11-12T00:56:15.000Z,,False,False,,Thailand,human
242484876,pradaniel1982,156,2818,3,2011-01-24T22:09:15.000Z,,False,False,,"Miami, Fl",bot
3483877814,rsm3259,12,5288,2,2015-09-07T17:08:28.000Z,,False,False,,,bot
18089641,TimBoyumTV,4861,16165,407,2008-12-13T00:11:19.000Z,,False,True,,"Raleigh, NC",human
316147373,ProgrediMan,3539,5259,69,2011-06-13T00:55:51.000Z,1.0072692811831624e+18,False,False,,Blockchain Network,human
969672378,m_pawe,0,54,0,2012-11-25T08:51:57.000Z,9.716247252470907e+17,False,False,,,bot
293340865,alexandspencer,214,2236,0,2011-05-05T05:27:08.000Z,,True,False,,"Providence, RI",bot
476317382,JeniBohls,260,2159,5,2012-01-28T00:46:32.000Z,,False,False,,Iowa,human
